epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,23532,1.1289,0.78804,1.07208,0.9312,0.91865,0.94811,0.53493,1.62856,0.67711,1.5022,0.0004159,0.0004159,0.0004159
61,23923.2,1.11524,0.78456,1.07592,0.92989,0.9235,0.95236,0.57644,1.50579,0.65766,1.51866,0.000406,0.000406,0.000406
62,24314.4,1.11832,0.77611,1.07412,0.93765,0.92674,0.95186,0.55804,1.55309,0.66143,1.51701,0.0003961,0.0003961,0.0003961
63,24705.7,1.10542,0.767,1.0729,0.93792,0.92694,0.95572,0.58278,1.44618,0.63334,1.39743,0.0003862,0.0003862,0.0003862
64,25096.9,1.09768,0.76125,1.06292,0.94441,0.93202,0.96225,0.57799,1.46435,0.63525,1.4802,0.0003763,0.0003763,0.0003763
65,25488.2,1.09556,0.74938,1.06253,0.94055,0.93248,0.96057,0.60553,1.35751,0.61632,1.36874,0.0003664,0.0003664,0.0003664
66,25879.7,1.10761,0.76328,1.06795,0.94276,0.93347,0.96335,0.59987,1.42744,0.61915,1.46725,0.0003565,0.0003565,0.0003565
67,26271,1.09824,0.75086,1.06528,0.93894,0.92721,0.95624,0.59436,1.42184,0.60481,1.36874,0.0003466,0.0003466,0.0003466
68,26661.9,1.09068,0.74632,1.07268,0.94045,0.93215,0.95666,0.57635,1.47245,0.62134,1.44789,0.0003367,0.0003367,0.0003367
69,27052.9,1.08709,0.74472,1.06537,0.94797,0.93748,0.96437,0.60083,1.42764,0.60488,1.4702,0.0003268,0.0003268,0.0003268
70,27444,1.06704,0.7316,1.05507,0.95528,0.94686,0.96998,0.62781,1.33661,0.57989,1.3874,0.0003169,0.0003169,0.0003169
71,27835.7,1.07774,0.72982,1.05576,0.94772,0.93509,0.96339,0.60064,1.41925,0.6015,1.43035,0.000307,0.000307,0.000307
72,28226.8,1.08244,0.73148,1.0559,0.95095,0.94,0.96475,0.59824,1.46582,0.6016,1.45863,0.0002971,0.0002971,0.0002971
73,28618,1.07689,0.72812,1.05993,0.95454,0.93826,0.96669,0.60799,1.4114,0.59466,1.4227,0.0002872,0.0002872,0.0002872
74,29009.3,1.05387,0.72283,1.04889,0.94883,0.9409,0.96517,0.59351,1.47706,0.5963,1.42681,0.0002773,0.0002773,0.0002773
75,29400.5,1.05837,0.70707,1.04422,0.95875,0.94657,0.97233,0.60444,1.46123,0.59149,1.45174,0.0002674,0.0002674,0.0002674
76,29791.7,1.06559,0.71649,1.05284,0.95242,0.94197,0.96456,0.59193,1.45204,0.60114,1.41365,0.0002575,0.0002575,0.0002575
77,30182.7,1.05862,0.70858,1.05313,0.95643,0.94222,0.96814,0.60568,1.41976,0.5901,1.41839,0.0002476,0.0002476,0.0002476
78,30574,1.06778,0.70777,1.05664,0.95421,0.94355,0.96775,0.61833,1.35719,0.56914,1.37016,0.0002377,0.0002377,0.0002377
79,30965.3,1.05252,0.70283,1.05348,0.9565,0.9517,0.97021,0.60717,1.4303,0.58624,1.43679,0.0002278,0.0002278,0.0002278
80,31356.7,1.06494,0.71144,1.05261,0.95508,0.94813,0.9669,0.58957,1.49927,0.60225,1.53876,0.0002179,0.0002179,0.0002179
81,31747.9,1.04146,0.6907,1.04335,0.96007,0.94874,0.97143,0.62533,1.34515,0.56823,1.40296,0.000208,0.000208,0.000208
82,32139.4,1.04256,0.68592,1.03574,0.95832,0.95146,0.97359,0.63763,1.34843,0.56215,1.44949,0.0001981,0.0001981,0.0001981
83,32531.2,1.04056,0.68591,1.03422,0.95634,0.94819,0.96952,0.62006,1.36794,0.56707,1.41317,0.0001882,0.0001882,0.0001882
84,32922,1.03017,0.68047,1.04023,0.95763,0.94792,0.97127,0.62677,1.37276,0.56469,1.45006,0.0001783,0.0001783,0.0001783
85,33313.1,1.03951,0.67785,1.04023,0.96054,0.94865,0.96964,0.62709,1.36896,0.55679,1.41899,0.0001684,0.0001684,0.0001684
86,33704.2,1.02791,0.67489,1.03953,0.9557,0.94499,0.96667,0.62264,1.37516,0.56592,1.43237,0.0001585,0.0001585,0.0001585
87,34095.6,1.02481,0.67152,1.03377,0.95464,0.94509,0.96731,0.61143,1.40644,0.57237,1.46961,0.0001486,0.0001486,0.0001486
88,34486.9,1.0314,0.67453,1.03505,0.96166,0.95144,0.97342,0.62849,1.38534,0.5593,1.44771,0.0001387,0.0001387,0.0001387
89,34878.2,1.02398,0.66428,1.02973,0.95936,0.95174,0.97257,0.61953,1.3924,0.56179,1.44151,0.0001288,0.0001288,0.0001288
90,35269.4,1.02258,0.66167,1.03397,0.95822,0.95049,0.97115,0.61821,1.36482,0.55682,1.40221,0.0001189,0.0001189,0.0001189
