epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,9428.6,0.83802,0.50166,0.82598,0.96163,0.94609,0.98347,0.80787,0.70922,0.40274,0.80487,0.006733,0.006733,0.006733
68,9568.53,0.83864,0.49896,0.82468,0.96945,0.95207,0.9855,0.81193,0.70096,0.39018,0.80367,0.0066835,0.0066835,0.0066835
69,9708.75,0.83076,0.49661,0.82432,0.96726,0.94808,0.98478,0.80804,0.71588,0.39761,0.80536,0.006634,0.006634,0.006634
70,9848.9,0.82821,0.49663,0.82371,0.97225,0.94577,0.98455,0.81449,0.69448,0.38947,0.80242,0.0065845,0.0065845,0.0065845
71,9989.11,0.8194,0.48658,0.82254,0.9697,0.9515,0.98574,0.81647,0.6887,0.38715,0.80278,0.006535,0.006535,0.006535
72,10130.8,0.81722,0.48701,0.82289,0.96745,0.95274,0.9852,0.82009,0.67778,0.38222,0.80057,0.0064855,0.0064855,0.0064855
73,10271,0.81327,0.48437,0.82176,0.97493,0.94797,0.98523,0.81402,0.69437,0.38404,0.8023,0.006436,0.006436,0.006436
74,10411,0.81384,0.48653,0.82246,0.9716,0.95293,0.98528,0.81819,0.68245,0.3818,0.80025,0.0063865,0.0063865,0.0063865
75,10551.2,0.80813,0.48195,0.82127,0.97064,0.95614,0.98603,0.8217,0.67799,0.38097,0.80018,0.006337,0.006337,0.006337
76,10692.6,0.80652,0.47825,0.82103,0.9691,0.95541,0.98664,0.82038,0.67665,0.3782,0.79998,0.0062875,0.0062875,0.0062875
77,10832.6,0.80206,0.47781,0.82001,0.97095,0.95694,0.98664,0.82404,0.66821,0.37368,0.79885,0.006238,0.006238,0.006238
78,10972.5,0.79842,0.4746,0.81931,0.96788,0.95038,0.98497,0.81352,0.70016,0.38753,0.80274,0.0061885,0.0061885,0.0061885
79,11112.7,0.7986,0.47405,0.81939,0.96694,0.95775,0.98636,0.82434,0.66537,0.37314,0.79863,0.006139,0.006139,0.006139
80,11255.3,0.79165,0.47415,0.82036,0.96963,0.95724,0.98651,0.82598,0.66435,0.3709,0.79799,0.0060895,0.0060895,0.0060895
81,11399.3,0.7935,0.47482,0.81907,0.97575,0.95332,0.98628,0.82726,0.66164,0.36972,0.79813,0.00604,0.00604,0.00604
82,11539.2,0.79076,0.47115,0.81924,0.97556,0.9583,0.98717,0.83024,0.65306,0.36418,0.79634,0.0059905,0.0059905,0.0059905
83,11679.2,0.7852,0.46728,0.81907,0.97189,0.95513,0.98723,0.82534,0.66367,0.36739,0.798,0.005941,0.005941,0.005941
84,11819.5,0.78728,0.46793,0.81864,0.97285,0.95718,0.98737,0.83007,0.65451,0.36438,0.79695,0.0058915,0.0058915,0.0058915
85,11959.6,0.77809,0.4605,0.81622,0.97187,0.95873,0.98732,0.82932,0.65367,0.36043,0.79666,0.005842,0.005842,0.005842
86,12099.5,0.77302,0.45947,0.81729,0.97199,0.95976,0.9875,0.83143,0.65077,0.36162,0.79656,0.0057925,0.0057925,0.0057925
87,12240,0.78097,0.46322,0.81615,0.97164,0.95853,0.98723,0.82935,0.65381,0.36327,0.79684,0.005743,0.005743,0.005743
88,12380,0.77553,0.46266,0.81653,0.97475,0.96208,0.98848,0.83466,0.6438,0.35719,0.79583,0.0056935,0.0056935,0.0056935
89,12520,0.76838,0.45542,0.81709,0.97181,0.9583,0.98754,0.82873,0.66154,0.36431,0.79882,0.005644,0.005644,0.005644
90,12661.8,0.76685,0.45455,0.81552,0.97352,0.96018,0.98758,0.83345,0.6396,0.35579,0.7951,0.0055945,0.0055945,0.0055945
91,12802,0.76594,0.45269,0.81514,0.97574,0.96051,0.98826,0.83446,0.64322,0.35503,0.79544,0.005545,0.005545,0.005545
92,12941.8,0.76279,0.45073,0.81539,0.97413,0.96115,0.98866,0.83745,0.6343,0.35109,0.79457,0.0054955,0.0054955,0.0054955
93,13082,0.76515,0.45055,0.81581,0.9767,0.96315,0.98899,0.83857,0.63393,0.34938,0.79485,0.005446,0.005446,0.005446
94,13221.9,0.7496,0.4441,0.81434,0.97715,0.96237,0.98945,0.83768,0.63545,0.3488,0.79451,0.0053965,0.0053965,0.0053965
95,13364.7,0.75802,0.44679,0.81393,0.97415,0.96071,0.98833,0.8361,0.63587,0.35406,0.79462,0.005347,0.005347,0.005347
96,13504.7,0.75604,0.44743,0.8139,0.97418,0.96532,0.98922,0.83933,0.62866,0.34661,0.79376,0.0052975,0.0052975,0.0052975
97,13645,0.75118,0.4443,0.8142,0.97317,0.96073,0.98815,0.83681,0.63893,0.35132,0.79534,0.005248,0.005248,0.005248
98,13785.2,0.74384,0.44097,0.81297,0.9749,0.9604,0.98874,0.83869,0.6329,0.3498,0.79482,0.0051985,0.0051985,0.0051985
99,13926.4,0.74816,0.43826,0.8132,0.97587,0.96323,0.98948,0.8425,0.62338,0.34386,0.7931,0.005149,0.005149,0.005149
100,14066.6,0.74277,0.43873,0.8126,0.97666,0.96107,0.98894,0.83958,0.63203,0.34735,0.79437,0.0050995,0.0050995,0.0050995
101,14206.5,0.74024,0.43844,0.8132,0.97594,0.96641,0.98975,0.84447,0.6151,0.33976,0.79207,0.00505,0.00505,0.00505
102,14346.3,0.73199,0.43186,0.81285,0.97691,0.9641,0.98941,0.84298,0.62115,0.34177,0.79299,0.0050005,0.0050005,0.0050005
103,14486.1,0.73728,0.43488,0.81268,0.97394,0.96773,0.98966,0.84318,0.61874,0.33944,0.79242,0.004951,0.004951,0.004951
104,14626.2,0.74006,0.43717,0.8119,0.9758,0.96435,0.98988,0.84114,0.62786,0.34281,0.7938,0.0049015,0.0049015,0.0049015
105,14766.2,0.73484,0.43259,0.81081,0.97589,0.96566,0.99011,0.84418,0.6208,0.33833,0.79246,0.004852,0.004852,0.004852
106,14906.3,0.73331,0.43272,0.81072,0.98035,0.96559,0.99038,0.84845,0.60617,0.33348,0.79073,0.0048025,0.0048025,0.0048025
107,15046.2,0.7308,0.43151,0.80989,0.97757,0.96464,0.98986,0.84786,0.60748,0.33515,0.79099,0.004753,0.004753,0.004753
108,15187.8,0.72422,0.42635,0.81017,0.979,0.96369,0.98975,0.84639,0.61243,0.33656,0.79172,0.0047035,0.0047035,0.0047035
109,15329.5,0.725,0.42881,0.80953,0.97767,0.96445,0.98963,0.84739,0.61195,0.33564,0.79179,0.004654,0.004654,0.004654
110,15469.6,0.72225,0.4284,0.81045,0.97761,0.96577,0.9892,0.84827,0.61083,0.33446,0.79154,0.0046045,0.0046045,0.0046045
111,15609.6,0.72149,0.42745,0.80914,0.97696,0.96718,0.99013,0.84858,0.61012,0.3334,0.79128,0.004555,0.004555,0.004555
112,15749.7,0.72195,0.42204,0.81047,0.97784,0.96699,0.99013,0.84768,0.60859,0.33212,0.7911,0.0045055,0.0045055,0.0045055
113,15890,0.71491,0.42188,0.80805,0.9771,0.96507,0.98989,0.84836,0.6042,0.33261,0.79088,0.004456,0.004456,0.004456
114,16030.3,0.71772,0.42401,0.80876,0.9776,0.96607,0.99005,0.84859,0.60529,0.33225,0.7908,0.0044065,0.0044065,0.0044065
115,16170.3,0.7146,0.42086,0.80798,0.97903,0.96599,0.98998,0.84998,0.60061,0.33069,0.79027,0.004357,0.004357,0.004357
116,16310.7,0.7059,0.41709,0.80872,0.9792,0.96669,0.99038,0.85329,0.5934,0.32733,0.78994,0.0043075,0.0043075,0.0043075
117,16454.9,0.71268,0.41987,0.80921,0.98015,0.96653,0.99036,0.85316,0.59105,0.326,0.78964,0.004258,0.004258,0.004258
118,16595.3,0.70794,0.4156,0.80712,0.98193,0.9656,0.99064,0.85402,0.59031,0.32421,0.78912,0.0042085,0.0042085,0.0042085
119,16735.4,0.70109,0.41347,0.80744,0.98091,0.96562,0.99057,0.85392,0.58876,0.32372,0.78884,0.004159,0.004159,0.004159
120,16875.2,0.69631,0.41235,0.8073,0.97903,0.96921,0.99072,0.85462,0.59033,0.32184,0.78904,0.0041095,0.0041095,0.0041095
121,17015.4,0.70044,0.41279,0.8074,0.97758,0.97127,0.99076,0.85287,0.5947,0.32316,0.78964,0.00406,0.00406,0.00406
122,17155.2,0.69922,0.4115,0.80817,0.98141,0.96702,0.99072,0.85324,0.59196,0.32287,0.78941,0.0040105,0.0040105,0.0040105
123,17295.5,0.69432,0.40883,0.80611,0.98052,0.96838,0.99071,0.85608,0.58704,0.32037,0.78862,0.003961,0.003961,0.003961
124,17435.6,0.69222,0.40802,0.80725,0.97891,0.96858,0.99061,0.85475,0.59013,0.32135,0.78898,0.0039115,0.0039115,0.0039115
125,17575.7,0.69179,0.40649,0.80562,0.97725,0.97013,0.99079,0.85488,0.59013,0.32089,0.7889,0.003862,0.003862,0.003862
126,17715.9,0.69175,0.40712,0.80586,0.98114,0.96657,0.9908,0.85693,0.58345,0.31871,0.78825,0.0038125,0.0038125,0.0038125
127,17856,0.69023,0.40701,0.80604,0.97807,0.96856,0.99061,0.85589,0.58592,0.3203,0.78864,0.003763,0.003763,0.003763
128,17996.1,0.68601,0.40277,0.80553,0.98052,0.96668,0.99064,0.85729,0.58145,0.31796,0.78806,0.0037135,0.0037135,0.0037135
129,18136.3,0.68884,0.40418,0.80642,0.98009,0.96834,0.99067,0.85771,0.58047,0.31693,0.78774,0.003664,0.003664,0.003664
130,18276.4,0.68127,0.39948,0.80502,0.97888,0.97083,0.99068,0.8577,0.58,0.31571,0.78777,0.0036145,0.0036145,0.0036145
131,18416.5,0.68168,0.40188,0.80536,0.97963,0.96956,0.99067,0.85855,0.57843,0.31562,0.78789,0.003565,0.003565,0.003565
132,18557.9,0.67762,0.39943,0.80445,0.97844,0.97059,0.99063,0.85855,0.57892,0.31545,0.78766,0.0035155,0.0035155,0.0035155
133,18698,0.67157,0.39641,0.80368,0.97777,0.97134,0.99066,0.86034,0.57383,0.3141,0.78707,0.003466,0.003466,0.003466
134,18838,0.66874,0.3934,0.80409,0.97931,0.96973,0.99084,0.86116,0.57044,0.31304,0.78672,0.0034165,0.0034165,0.0034165
135,18978.2,0.67133,0.39469,0.80417,0.98044,0.96964,0.99098,0.86024,0.57283,0.31261,0.78689,0.003367,0.003367,0.003367
136,19118.2,0.67386,0.39607,0.80428,0.98075,0.9711,0.99108,0.86155,0.56858,0.3106,0.78644,0.0033175,0.0033175,0.0033175
137,19258.2,0.67296,0.39609,0.80284,0.97823,0.97187,0.99093,0.86114,0.56966,0.31064,0.78639,0.003268,0.003268,0.003268
138,19398.3,0.66977,0.39391,0.80387,0.97997,0.97231,0.99123,0.86308,0.56425,0.308,0.78598,0.0032185,0.0032185,0.0032185
139,19539.7,0.66422,0.39187,0.80313,0.98032,0.97199,0.99138,0.86275,0.56222,0.3072,0.78577,0.003169,0.003169,0.003169
140,19679.7,0.66036,0.3905,0.8033,0.98065,0.97149,0.99136,0.8634,0.56483,0.30746,0.78594,0.0031195,0.0031195,0.0031195
141,19820,0.65981,0.38872,0.80246,0.97965,0.97332,0.99147,0.86487,0.56306,0.30657,0.78587,0.00307,0.00307,0.00307
142,19960,0.65488,0.38624,0.80191,0.98064,0.97305,0.99144,0.86452,0.56229,0.30617,0.78568,0.0030205,0.0030205,0.0030205
143,20099.8,0.65044,0.38453,0.80181,0.98118,0.97214,0.99158,0.86566,0.55932,0.30479,0.78541,0.002971,0.002971,0.002971
144,20239.8,0.65242,0.38331,0.80216,0.98073,0.97084,0.99136,0.86455,0.56151,0.30582,0.78556,0.0029215,0.0029215,0.0029215
