epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,41679.4,0.85157,0.54974,0.88308,0.98145,0.97062,0.98502,0.82367,0.67856,0.34758,0.82511,0.000128231,0.000128231,0.000128231
103,42088.1,0.85138,0.5407,0.87768,0.9817,0.97111,0.98556,0.82584,0.67738,0.3477,0.82524,0.000121887,0.000121887,0.000121887
104,42555.2,0.85063,0.53846,0.87677,0.98073,0.97204,0.98522,0.81737,0.71232,0.354,0.82986,0.000115542,0.000115542,0.000115542
105,42963.6,0.85655,0.54824,0.87882,0.9805,0.97249,0.98541,0.82983,0.65592,0.34225,0.82114,0.000109198,0.000109198,0.000109198
106,43373.8,0.84656,0.54201,0.87366,0.97921,0.9716,0.98561,0.83899,0.62845,0.33677,0.81746,0.000102854,0.000102854,0.000102854
107,43783.5,0.84809,0.53922,0.87718,0.98199,0.97059,0.98593,0.84162,0.62515,0.33606,0.81656,9.65095e-05,9.65095e-05,9.65095e-05
108,44193.1,0.85329,0.54888,0.87805,0.98273,0.97077,0.98587,0.83796,0.63292,0.33492,0.81815,9.01652e-05,9.01652e-05,9.01652e-05
109,44600.9,0.85409,0.54457,0.87579,0.98073,0.9724,0.98587,0.84446,0.61536,0.33043,0.81603,8.3821e-05,8.3821e-05,8.3821e-05
110,45009.3,0.83576,0.52863,0.87712,0.98035,0.97268,0.98591,0.83718,0.63942,0.33538,0.81951,7.74768e-05,7.74768e-05,7.74768e-05
111,45413.3,0.77135,0.45127,0.87424,0.97927,0.97424,0.98627,0.84563,0.61431,0.33221,0.81524,7.11325e-05,7.11325e-05,7.11325e-05
112,45817,0.76732,0.44885,0.87362,0.98207,0.97065,0.98603,0.84757,0.60817,0.332,0.81405,6.47882e-05,6.47882e-05,6.47882e-05
113,46220.8,0.76829,0.45289,0.87285,0.98097,0.97358,0.98627,0.84776,0.6089,0.33062,0.81434,5.8444e-05,5.8444e-05,5.8444e-05
114,46624.5,0.76347,0.4477,0.87188,0.98022,0.97264,0.98595,0.84282,0.62427,0.33264,0.81685,5.20998e-05,5.20998e-05,5.20998e-05
115,47027.9,0.76719,0.44638,0.86992,0.98108,0.97073,0.98615,0.8422,0.62806,0.33292,0.81756,4.57555e-05,4.57555e-05,4.57555e-05
116,47431.3,0.76032,0.44329,0.8682,0.98118,0.97353,0.98669,0.84956,0.60578,0.32776,0.81382,3.94112e-05,3.94112e-05,3.94112e-05
117,47834.9,0.76456,0.44676,0.87039,0.98229,0.9714,0.98624,0.8453,0.61915,0.32943,0.81554,3.3067e-05,3.3067e-05,3.3067e-05
118,48238.6,0.75364,0.44318,0.86623,0.9819,0.97197,0.98623,0.84687,0.61623,0.32863,0.8152,2.67228e-05,2.67228e-05,2.67228e-05
119,48641.9,0.76267,0.44579,0.8671,0.97976,0.97359,0.98611,0.84475,0.61915,0.32965,0.81555,2.03785e-05,2.03785e-05,2.03785e-05
120,49045.4,0.7465,0.43165,0.87087,0.97958,0.97409,0.98611,0.84187,0.63111,0.33099,0.81741,1.40342e-05,1.40342e-05,1.40342e-05
